V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90
Scaffold9958_846154 2 2 1 1 1 2 2 1 1 2 2 1 2 1 1 1 2 1 2 2 2 1 1 1 1 2 2 2 1 1 1 2 1 1 2 2 1 1 2 1 2 2 2 1 1 1 1 2 1 2 2 2 2 1 2 1 1 2 1 2 2 2 1 2 1 2 2 2 1 2 2 1 1 2 1 1 2 2 1 1 1 1 2 1 1 2 2 1 1 1
Scaffold9958_848856 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0
Scaffold9958_979606 NA 1 0 NA 1 NA 2 NA 0 1 NA 1 NA 1 NA 0 1 0 1 2 2 0 1 NA 1 NA 2 1 NA 1 1 NA 1 NA 1 1 1 NA NA NA 1 NA NA 0 1 0 1 NA 0 1 NA NA NA 1 1 NA NA NA 0 2 2 1 1 2 0 2 1 NA NA 1 2 0 NA 2 NA 1 2 2 0 0 NA NA NA 1 0 NA 1 0 0 1
Scaffold9958_979722 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0
Scaffold9958_1029242 0 NA 2 NA 1 NA NA NA NA 1 NA 1 NA 1 NA 2 1 2 1 0 NA NA NA NA NA 0 NA NA 1 1 NA NA 1 1 1 NA 1 NA NA NA 1 0 1 2 NA 2 NA NA NA NA 1 NA NA 1 NA 2 NA 1 2 0 NA NA NA 0 2 0 NA 0 2 NA 0 2 NA NA NA NA 0 0 NA NA 1 1 0 NA NA 1 1 2 2 NA
Scaffold9958_1054041 NA 1 2 NA 1 1 0 2 NA 1 NA 1 NA 1 NA NA NA NA 1 0 0 2 1 NA 2 0 0 1 1 NA 1 NA 1 NA 1 1 1 2 NA NA 1 0 NA 2 1 2 1 NA NA 1 NA 1 0 1 1 2 NA NA 2 0 0 1 1 0 NA 0 1 0 2 NA 0 2 1 NA NA 1 0 0 2 2 1 NA NA 1 NA NA 1 2 2 1
Scaffold9958_1223690 NA NA 0 NA 1 NA NA 0 NA NA NA NA NA 1 1 0 1 0 1 NA NA 0 1 NA 1 2 NA 1 NA 1 1 NA NA NA NA 1 1 NA NA 1 NA 2 NA 0 NA 0 1 NA NA 1 1 1 2 1 NA 0 NA NA NA 2 NA 1 1 2 0 2 NA 2 0 NA 2 0 NA 2 0 1 2 NA 0 NA NA NA 2 1 NA NA 1 0 0 1
Scaffold9958_1316504 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0
Scaffold9958_1385294 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0
Scaffold9958_1597001 2 2 1 1 1 2 2 1 1 2 2 1 2 1 1 1 2 1 2 2 2 1 1 1 1 2 2 2 1 1 1 2 1 1 2 2 1 1 2 1 2 2 2 1 1 1 1 2 1 2 2 2 2 1 2 1 1 2 1 2 2 2 1 2 1 2 2 2 1 2 2 1 1 2 1 1 2 2 1 1 1 1 2 1 1 2 2 1 1 1
Scaffold9958_1683461 NA NA 2 NA 1 NA NA NA 2 1 0 NA NA 1 1 NA NA 2 NA 0 0 2 1 NA 1 NA 0 NA 1 1 1 NA 1 NA NA NA 1 2 NA 1 1 0 1 NA NA 2 1 0 2 1 NA NA 0 NA NA NA NA NA 2 0 NA NA 1 0 2 0 NA NA NA NA 0 2 1 0 NA 1 0 0 NA NA NA NA 0 1 NA NA 1 NA 2 1
Scaffold9958_1683483 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0
Scaffold9958_1683490 0 0 1 1 1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1
Scaffold9958_1737477 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1
Scaffold9959_75023 1 0 0 1 1 1 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1
Scaffold9959_75035 1 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 1 1 0 1 1
Scaffold9959_75042 NA NA 0 NA 2 NA 1 1 NA 1 NA 1 NA 1 NA 2 2 NA 1 0 1 2 2 NA NA 2 NA NA 1 NA NA NA NA NA 0 1 0 1 NA NA 1 NA 2 NA 2 1 0 1 0 2 1 NA 1 NA NA 0 NA 1 2 NA 1 1 1 0 0 1 NA 1 0 NA NA 1 NA NA NA NA 0 NA 1 NA NA NA NA NA NA NA NA NA NA 2
Scaffold9959_108681 1 NA NA NA 1 NA 0 2 NA 0 NA 2 NA 2 NA 1 NA NA 0 NA NA 1 NA NA NA 1 0 0 0 NA NA NA NA NA 1 NA 1 NA NA NA 2 0 1 0 1 0 NA 0 NA 1 2 0 NA NA NA 1 NA NA 1 2 NA 0 NA NA 1 0 0 NA 1 NA 1 0 NA NA NA 1 1 NA NA NA NA NA 0 0 NA NA 2 NA 2 NA
Scaffold9959_314382 1 2 2 1 1 1 1 2 2 1 1 2 1 2 2 1 1 2 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 2 2 1 2 2 2 1 2 2 1 2 2 2 1 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 1 2 1
Scaffold9959_376267 1 2 2 1 1 1 1 2 2 1 1 2 1 2 2 1 1 2 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 2 2 1 2 2 2 1 2 2 1 2 2 2 1 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 1 2 1
Scaffold9959_732482 1 0 0 1 1 1 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1
Scaffold9959_794048 1 1 2 1 1 2 2 1 1 2 1 1 2 1 2 1 1 2 2 2 1 1 1 1 2 1 2 2 2 2 1 1 1 1 2 1 2 2 1 2 1 2 1 2 1 2 2 2 2 1 1 2 1 2 1 2 1 1 1 1 1 2 1 1 2 2 2 1 2 2 2 2 1 1 1 2 2 2 1 2 2 1 2 2 2 1 1 2 1 1
Scaffold9959_981929 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 0
Scaffold9959_1065349 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0
Scaffold9959_1163886 NA 1 2 NA 0 NA 1 NA NA NA 0 1 1 NA NA 0 0 2 1 2 1 0 0 0 NA 0 1 NA 1 1 NA 0 0 1 2 1 2 1 NA NA 1 1 0 1 NA 1 1 NA NA 0 1 1 NA 2 0 NA NA 1 0 1 NA 1 NA NA 2 1 1 1 NA NA 2 1 1 1 NA 2 2 NA 1 2 2 NA 1 1 1 NA 1 NA 1 NA
Scaffold9959_1805501 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0
Scaffold9960_17522 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_87863 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 2 2 1 2 2 2 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 2 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 2 1 1 2 1 2 2
Scaffold9960_94075 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 2 2 1 2 2 2 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 2 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 2 1 1 2 1 2 2
Scaffold9960_121662 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 2 2 1 2 2 2 2 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 2 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 2 1 1 2 1 2 2
Scaffold9960_150624 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_212591 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1
Scaffold9960_430929 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_649388 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0
Scaffold9960_770435 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_788048 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 2 2 1 2 2 2 2 2 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 2 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 2 1 1 2 1 2 2
Scaffold9960_927693 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_927816 NA NA 0 NA 1 NA NA 1 0 2 1 1 NA 0 NA 2 2 0 1 1 1 1 NA NA 1 1 1 0 NA NA 0 NA NA NA 0 1 NA 2 NA NA 1 NA NA 1 NA 1 1 NA 2 2 NA 1 NA NA NA 1 NA 1 2 2 NA NA 2 NA 1 NA 0 NA 0 0 NA 2 0 NA NA NA 2 NA 2 1 NA NA NA 1 1 NA NA NA NA NA
Scaffold9960_992816 NA NA NA NA 2 NA NA NA NA 1 2 2 NA 1 NA 1 1 NA 2 2 2 2 NA NA 0 0 0 1 NA NA NA NA 2 NA 1 NA 0 1 NA NA NA NA NA 2 0 2 2 2 1 1 0 2 NA 2 1 2 0 NA 1 NA NA 0 1 NA 2 1 1 0 1 NA NA 1 1 0 NA NA 1 NA 1 NA NA NA NA 2 NA NA 1 NA 2 1
Scaffold9960_1030040 NA 2 1 NA 0 NA NA 0 NA 1 NA 0 NA 1 0 NA 1 NA NA 0 0 0 0 NA NA 2 NA 1 1 NA 1 NA NA 1 1 NA NA 1 NA NA 2 NA NA NA 2 0 0 0 1 NA 2 0 1 0 1 0 NA NA 1 1 0 NA NA 2 0 NA NA 2 NA NA 1 1 1 NA NA 1 NA 1 NA 0 NA NA 1 NA NA NA 1 2 0 NA
Scaffold9960_1338860 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1
Scaffold9960_1472382 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1
Scaffold9960_1472426 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0
Scaffold9960_1482385 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1
Scaffold9960_1812334 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 2 2 1 2 2 2 2 2 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 1 2 1 2 2 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 2 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 2 1 1 2 1 2 2
Scaffold9961_43514 1 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 2 2 1 1 2 2 2 2 2 1 2 1 2 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 1 2 1 2 1 1 2 1 1 1 1 1 2 2 2 2 1 1 1 2 1 2 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 2 2 1 2 1 1
Scaffold9961_173970 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1
Scaffold9961_208454 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1
Scaffold9961_688894 1 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 2 2 1 1 2 2 2 2 2 1 2 1 2 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 1 2 1 2 1 1 2 1 1 1 1 1 2 2 2 2 1 1 1 2 1 2 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 2 2 1 2 1 1
Scaffold9961_731465 NA NA NA NA NA NA 2 NA NA 2 NA NA 1 2 NA 2 1 NA 2 2 1 2 1 NA 1 2 1 2 NA 1 NA NA 1 2 2 2 NA 1 NA NA 1 NA 1 1 NA 1 1 2 1 1 2 NA 2 1 NA 2 NA NA 2 1 1 1 1 1 2 NA 2 2 1 NA NA 2 NA NA NA 1 1 2 NA NA 2 NA NA NA NA NA 1 2 1 NA
Scaffold9961_1705319 NA NA 1 NA 0 0 0 NA 0 NA NA 1 NA NA NA 0 NA 0 0 0 NA 0 NA NA 0 NA 1 0 1 1 NA NA NA NA NA NA 0 1 NA NA 1 NA 1 NA NA 1 NA NA NA 1 NA 1 NA 1 1 NA NA 1 0 1 1 1 NA 1 NA 1 0 0 1 NA 1 0 NA NA NA 1 1 NA 1 NA 0 NA 1 0 NA NA 1 0 1 NA
Scaffold9961_1735968 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 1 2 2 2 1 2 2 1 2 2 1 2 2 2 2 2 2 1 1 2 1 2 1 2 2 1 2 2 2 2 2 1 1 1 1 2 2 2 1 2 1 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 1 1 2 1 2 2
Scaffold9962_879638 1 1 2 2 1 1 1 2 1 2 2 1 1 1 1 2 1 1 2 2 2 2 2 1 2 2 2 1 1 2 1 1 1 2 2 2 1 2 2 2 2 1 1 1 2 2 1 2 1 1 1 2 1 1 1 1 2 2 2 2 2 2 1 1 2 1 1 2 1 1 2 1 2 1 2 2 2 1 2 2 1 2 2 1 2 2 1 2 2 2
Scaffold9962_925291 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1
Scaffold9962_1049851 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0
Scaffold9962_1289425 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1
Scaffold9962_1430589 2 2 1 1 2 2 2 1 2 1 1 2 2 2 2 1 2 2 1 1 1 1 1 2 1 1 1 2 2 1 2 2 2 1 1 1 2 1 1 1 1 2 2 2 1 1 2 1 2 2 2 1 2 2 2 2 1 1 1 1 1 1 2 2 1 2 2 1 2 2 1 2 1 2 1 1 1 2 1 1 2 1 1 2 1 1 2 1 1 1
Scaffold9962_1453931 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1
Scaffold9962_1459079 NA 1 0 NA 2 NA 1 NA 2 0 NA 1 NA 2 NA NA 2 2 0 1 NA 1 1 NA 1 0 NA NA NA 0 1 1 NA NA 0 1 NA 1 NA NA 0 1 NA 2 NA 0 1 NA 1 1 1 0 2 1 1 NA 0 NA 1 1 1 1 2 1 NA 1 2 NA 1 1 1 2 NA NA NA 1 1 NA 0 0 2 NA 1 2 1 0 2 NA 0 NA
Scaffold9962_1499706 1 0 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1
Scaffold9963_504621 0 NA NA NA 1 NA 0 NA NA 1 NA 0 NA 0 NA 0 0 1 NA 0 NA 0 1 NA 1 1 0 0 1 0 1 0 NA NA 1 1 NA NA 1 NA 0 NA 1 0 NA 0 1 0 1 0 NA NA NA NA NA 1 NA NA 1 NA 1 1 NA 0 0 1 NA 0 1 NA NA 1 NA NA NA 1 NA 0 NA NA NA NA 1 1 NA NA 0 1 1 NA
Scaffold9963_1143538 NA 0 1 NA 1 0 NA 0 1 1 1 0 NA 0 0 0 1 1 1 0 1 NA 1 NA 1 1 0 0 1 0 1 NA 0 NA 1 1 NA NA NA NA 0 NA 1 NA 1 0 NA 0 1 0 1 0 NA 0 0 NA NA 1 1 1 1 NA 1 0 0 NA 1 0 1 NA NA 1 0 NA 0 1 1 NA 0 0 0 NA 1 1 1 NA NA 1 NA 1
Scaffold9963_1598012 0 NA NA NA 0 1 NA 0 NA 0 0 1 NA 0 0 NA 0 1 NA 0 0 1 1 NA 1 1 1 1 1 0 1 0 NA NA 1 NA 0 1 NA NA 0 NA 1 1 1 NA NA 0 1 1 1 0 0 1 NA 1 NA NA 1 NA 1 1 NA 1 1 1 1 0 0 NA 1 1 0 NA NA NA 1 0 0 1 1 NA 1 0 1 NA 1 0 1 1
Scaffold9964_231165 1 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 1 1 1 0 1 0 0 0 1
Scaffold9964_282343 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1
Scaffold9964_293298 1 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1 1 1 1 0 1 0 0 0 1
Scaffold9964_305778 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1
Scaffold9964_367979 NA NA 2 NA 1 2 NA NA NA 1 NA 0 NA 2 1 NA NA 1 0 NA 0 1 2 NA NA 2 0 NA NA NA NA NA NA 0 1 NA 1 NA NA NA 2 1 NA 1 2 0 2 1 1 1 0 NA 1 NA 0 1 NA 1 0 0 NA 2 2 2 1 1 1 2 NA NA 1 1 NA NA 2 0 1 1 NA NA NA NA NA 0 2 NA 2 1 1 1
Scaffold9964_419970 NA NA 2 NA 1 NA 0 NA NA 1 1 0 NA 2 1 2 2 NA 0 0 0 1 2 NA 1 2 NA NA 2 NA NA NA 0 NA 1 0 1 NA NA NA 2 1 2 1 2 0 2 1 1 1 0 1 NA 1 NA 1 NA NA 0 0 1 NA 2 NA NA NA 1 2 NA NA 1 1 0 NA NA 0 1 NA 2 NA NA NA 0 NA 2 NA 2 NA NA 1
