"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90"
"Scaffold9956_1593787" NA NA NA NA NA NA 1 0 NA 1 NA NA NA 1 NA NA NA NA 0 NA 0 0 0 NA 1 1 1 0 1 1 1 NA NA NA NA 1 NA 0 NA NA 0 0 NA 0 NA 0 0 0 NA 0 1 NA 1 NA 0 0 NA NA NA NA 0 NA 1 NA 0 0 NA 1 NA 1 1 1 1 1 1 NA NA 0 NA 0 1 NA NA 0 0 NA 1 1 1 1
"Scaffold9956_1659449" NA NA 1 NA 2 NA NA 1 NA 2 NA NA NA 1 1 1 2 NA 0 NA 0 1 NA NA NA NA 1 1 2 NA NA NA NA NA 0 1 1 NA NA NA NA NA NA 1 NA 0 1 NA 2 1 1 0 2 NA NA NA NA NA 1 2 NA 2 1 NA NA 1 1 NA 0 NA 2 1 NA NA NA 0 0 NA 1 NA NA 1 0 NA NA NA 2 2 1 2
"Scaffold9956_1659489" NA NA 0 NA 0 1 NA 1 1 0 NA NA NA 1 0 1 0 NA 1 NA 1 0 NA NA NA NA 1 0 0 NA 0 NA NA NA 1 1 1 1 NA NA NA NA NA 0 NA 1 0 NA 0 0 1 1 0 NA NA NA NA 1 0 0 NA 0 1 1 NA 0 1 NA 1 NA 0 1 NA NA NA 1 1 NA 0 NA NA 1 1 1 0 NA 0 0 1 0
"Scaffold9956_1659495" NA 0 1 NA 0 1 NA 1 0 0 NA NA NA 0 1 0 0 NA 1 NA 1 1 NA NA NA NA 0 1 0 NA 0 NA NA NA 1 0 0 1 NA NA NA NA 0 1 NA 1 1 1 0 1 0 1 0 NA NA NA NA 1 1 0 NA 0 0 1 NA 1 0 0 1 NA 0 0 NA NA NA 1 1 NA 1 NA 0 0 1 1 1 NA 0 0 0 0
"Scaffold9956_1686127" NA 1 1 NA NA NA 0 NA NA 0 NA 2 NA 1 NA NA 0 1 NA 2 NA 1 1 NA NA 1 1 1 NA NA 0 NA 1 2 2 NA NA 2 NA NA 2 NA NA 1 NA 2 1 2 NA 1 1 2 NA NA 2 2 NA NA 1 0 2 0 1 NA 2 1 NA NA 2 NA 0 1 NA NA NA 2 2 NA NA NA NA NA 2 NA NA NA NA NA 1 NA
"Scaffold9956_1767074" 1 1 NA NA 0 NA NA NA NA NA NA 1 NA 1 NA NA NA 1 1 NA NA NA NA NA NA 1 1 0 0 NA NA 0 NA 1 1 1 1 NA NA NA 1 1 1 NA NA 1 0 1 0 0 NA NA 0 1 NA NA NA NA 0 0 1 NA NA NA 1 0 1 1 1 NA 0 1 NA NA NA NA 1 NA NA NA 1 NA 1 NA NA NA 0 0 1 0
"Scaffold9956_1767199" NA NA NA NA NA NA NA NA NA 2 2 1 NA 2 NA 2 2 2 1 1 1 1 1 NA 2 2 2 1 2 2 NA NA NA NA 1 2 2 1 NA 1 1 1 2 1 NA 1 1 NA 2 NA 2 1 2 1 1 1 NA NA 1 2 1 2 2 1 1 1 2 NA 1 NA 2 2 NA NA 2 1 NA NA 1 1 2 NA NA 1 1 NA NA NA 2 NA
"Scaffold9957_97504" NA NA 2 NA 1 1 2 NA NA 2 NA NA NA 2 NA NA NA NA 1 NA NA NA 1 NA 2 1 1 1 2 2 NA 1 NA NA NA 1 2 1 NA NA 1 2 2 NA NA 2 NA NA 1 NA 1 1 NA NA 2 2 NA 2 NA NA NA 1 1 1 2 1 2 2 NA NA NA 2 NA NA NA 2 NA NA NA NA 1 NA NA 2 1 NA 2 NA 1 2
"Scaffold9957_640469" NA 1 2 NA NA NA NA NA NA NA NA 1 NA 1 1 NA NA 1 1 NA 2 1 1 NA NA 1 1 1 1 NA NA NA NA 1 1 1 NA NA NA NA 1 2 2 NA 1 1 1 NA 2 2 1 2 NA 1 2 NA NA NA NA NA NA 2 2 2 2 NA 2 NA NA NA 2 1 NA NA NA 1 NA 1 NA 2 NA NA 1 2 2 1 NA 1 NA NA
"Scaffold9957_1031711" NA 1 NA NA 1 NA NA 1 NA 2 NA 2 NA 2 NA 1 1 1 1 2 2 2 NA NA 2 1 1 1 2 2 NA NA NA NA 1 1 2 1 NA NA 1 2 2 2 1 NA 2 2 1 2 1 1 NA 1 2 NA NA 2 2 1 2 1 NA 1 2 1 2 2 NA 2 1 2 NA NA NA 2 2 2 2 2 NA NA 1 2 1 NA 2 NA 1 NA
"Scaffold9957_1031723" NA 1 NA NA 0 NA NA 0 NA 1 NA 1 NA 1 NA NA 1 1 1 0 0 1 NA NA 1 1 1 1 1 1 NA NA NA NA 1 1 1 1 NA NA 1 0 0 0 1 1 1 1 0 0 1 0 NA 1 0 NA NA 1 1 1 0 0 NA 0 0 1 0 0 NA 1 0 1 NA NA NA 1 1 1 0 0 NA NA 1 0 0 NA 1 NA 0 NA
"Scaffold9957_1652946" NA NA NA NA NA NA NA NA 0 NA 0 NA 1 1 NA 0 0 0 0 NA 2 1 NA NA NA 0 NA NA NA 1 2 NA NA NA NA NA 1 0 NA NA NA 2 NA NA NA 1 1 NA 1 2 0 1 1 NA NA 1 NA NA 1 0 NA 1 1 NA NA 0 2 2 1 1 1 1 NA NA NA 1 1 NA 2 NA 0 NA 0 NA 1 1 1 NA 1 NA
"Scaffold9957_1716562" NA NA 1 NA NA NA 0 1 NA 0 0 NA NA NA NA 0 0 NA NA 1 1 NA 0 NA 0 0 NA 0 NA 0 1 NA NA 0 0 NA 0 NA 0 NA 0 NA 1 NA 0 0 0 NA NA 1 0 1 NA 0 1 0 NA NA NA 0 1 NA NA NA 1 0 1 NA NA 0 1 0 NA NA NA 0 0 NA 1 NA 0 NA 0 1 1 NA NA 0 1 0
"Scaffold9958_90196" NA 0 NA NA NA NA 1 NA NA 0 NA 1 NA 1 1 0 0 NA 0 NA 1 NA 1 NA 1 NA 1 0 1 NA NA NA 1 NA NA NA 1 NA NA NA NA NA NA 0 1 0 NA NA 0 0 NA NA 1 NA 0 NA NA NA 0 NA 1 0 1 NA NA 1 0 NA 0 NA 1 0 NA 1 NA 1 1 NA 0 NA 1 NA NA 1 0 NA 0 0 NA NA
"Scaffold9958_90306" NA NA 0 NA NA 1 NA NA NA 1 1 0 1 0 NA 0 1 0 1 1 NA 0 0 NA 0 1 1 NA NA 0 0 1 0 NA 1 1 0 NA NA NA NA 1 1 NA NA 0 0 1 0 NA 1 1 1 0 1 0 0 NA 0 1 1 NA 0 1 NA 1 NA NA 0 1 NA 0 0 NA NA 0 1 1 NA NA 0 NA 1 0 NA NA 1 0 0 NA
"Scaffold9958_90318" NA 1 0 NA NA 1 NA NA NA 1 2 1 1 1 NA 0 1 0 1 2 NA 0 1 NA 1 2 2 2 NA 1 1 1 1 NA 1 1 1 NA NA NA NA 2 1 NA NA 0 1 2 0 NA 1 1 2 1 1 0 0 NA 0 2 2 NA 1 2 NA 2 NA NA 0 1 2 0 1 NA NA 1 2 2 NA NA 1 NA NA 1 NA NA 1 0 0 NA
"Scaffold9958_120662" NA NA 0 NA NA 0 1 NA NA NA NA 1 NA 1 1 NA 0 NA 0 NA NA 0 1 NA NA 1 1 0 NA 1 NA NA NA NA NA NA NA NA NA NA 0 1 0 NA NA 0 1 1 0 0 0 0 NA NA 0 NA NA 0 0 NA 1 0 1 NA NA 1 NA 1 0 0 1 0 NA NA NA 1 1 NA 0 NA 1 NA 1 NA 0 NA NA 0 NA NA
"Scaffold9958_120807" 2 1 0 NA 1 NA 2 0 NA 1 NA 1 NA 1 NA 0 1 NA 1 2 NA 0 1 NA NA NA NA 1 NA 1 NA NA NA NA 1 1 1 NA NA NA NA 2 1 NA 1 0 NA NA 0 1 1 1 NA NA NA 0 NA 1 0 2 2 NA 1 2 1 2 1 2 0 1 2 0 1 NA NA NA 2 NA 0 1 NA NA 2 NA NA NA NA 0 0 NA
"Scaffold9958_209955" NA NA 1 NA 2 NA 1 NA NA NA NA NA NA 2 NA 1 0 NA NA NA NA NA NA NA NA NA 1 NA 2 NA 2 NA NA NA 0 NA 2 1 NA NA NA 1 0 1 NA 1 2 NA 1 0 NA 0 1 NA 0 1 1 NA 1 1 NA NA 2 1 2 1 NA NA 1 NA 1 1 NA NA NA 2 NA NA NA 2 2 NA 1 2 1 NA 0 NA NA 2
"Scaffold9958_294627" NA 1 NA NA NA 1 0 NA NA 1 0 1 NA 1 1 NA 1 2 1 0 0 2 1 NA 1 0 NA 1 1 1 1 NA 1 NA 1 1 NA 2 0 NA 1 NA 1 2 1 2 1 NA 2 1 1 NA 0 1 2 2 2 1 2 0 0 NA 1 0 NA 0 1 NA 2 NA 0 2 1 0 NA 1 0 0 NA NA NA NA 0 1 2 NA 1 NA 2 NA
"Scaffold9958_294693" NA 0 NA NA NA NA NA NA NA 0 NA 1 NA 1 NA NA 0 0 0 1 1 0 1 NA NA 1 NA 0 1 1 1 NA 1 NA 0 0 NA NA NA NA 0 NA 0 0 1 0 1 NA 0 NA 0 NA 1 1 NA 0 0 NA 0 NA 1 NA 1 1 NA 1 0 NA NA NA 1 0 1 1 NA 1 NA NA NA NA NA NA 1 1 NA NA 0 NA 0 NA
"Scaffold9958_294726" NA NA NA NA 2 NA 1 NA NA 1 1 NA NA NA NA 2 1 2 1 1 NA NA 2 NA 2 1 1 1 2 NA 2 1 NA NA 1 NA NA 2 NA NA 1 NA 1 NA 2 2 2 1 NA 1 1 1 NA NA NA 2 2 NA NA NA NA 1 2 1 2 1 NA NA 2 NA 1 2 NA NA NA NA 1 NA 2 NA 2 NA 1 2 NA NA NA 2 2 2
"Scaffold9958_341042" NA 1 1 NA 2 NA NA 1 NA 1 2 2 NA 2 2 1 NA 1 1 NA 2 1 2 NA 2 2 2 1 NA 2 2 NA NA 2 1 1 2 1 2 NA 1 2 NA 1 NA 1 2 NA 1 1 1 1 2 NA 1 1 NA NA 1 2 2 1 2 NA 2 2 1 2 NA 1 2 1 2 2 NA 2 2 NA NA NA 2 NA 2 2 NA NA 1 1 1 NA
"Scaffold9958_388080" 2 1 1 NA NA 1 2 1 NA 1 NA 2 NA 2 NA 1 1 1 1 2 NA NA 2 NA 2 2 1 NA 2 2 2 NA 2 2 1 NA 2 1 NA 2 1 NA 1 1 2 1 2 2 1 1 1 1 2 NA 1 1 NA 1 1 NA NA 1 2 2 2 2 NA 2 1 1 2 1 2 2 NA NA NA 2 1 NA NA 2 2 2 1 NA 1 1 1 NA
"Scaffold9958_395000" 1 NA 1 NA 0 NA NA NA NA 2 NA 0 NA 0 0 1 2 1 NA NA NA NA NA NA 0 1 NA NA 0 0 0 2 0 NA NA NA NA NA NA NA 2 1 2 NA NA 1 NA 1 1 2 2 2 1 0 2 1 NA NA 1 NA 1 2 0 1 NA 1 2 NA 1 NA NA 1 NA NA NA 0 1 NA 1 NA NA NA NA 0 NA NA 2 NA 1 NA
"Scaffold9958_432015" NA NA 1 NA 0 NA 0 1 0 1 0 NA 1 0 NA 1 NA NA NA NA 0 1 0 NA 0 0 0 1 0 NA 0 NA 0 NA NA 1 NA NA 0 NA NA NA 1 1 NA 1 0 NA 1 1 1 1 0 NA NA NA NA 1 1 NA NA 1 NA NA NA NA NA 0 1 NA 0 1 NA NA NA 0 NA 0 NA NA NA NA 0 0 NA 1 NA NA 1 NA
"Scaffold9958_800118" 2 2 NA NA NA NA NA NA NA NA NA 1 NA 1 NA 1 2 NA 2 2 2 1 1 NA NA 2 2 2 NA 1 1 NA NA NA 2 NA NA 1 NA NA 2 NA 2 NA NA 1 NA 2 1 2 2 2 2 1 2 NA NA NA 1 NA NA 2 1 NA 2 2 2 NA 1 NA 2 1 NA NA NA NA NA NA NA 1 1 NA 2 NA NA NA NA NA 1 1
"Scaffold9958_800124" 0 1 NA NA NA NA NA NA NA NA NA 0 NA 0 NA 1 NA NA 1 0 0 1 0 NA NA 0 0 1 NA 0 0 NA 0 NA 1 NA NA 1 NA NA 1 NA 1 NA NA 1 NA 0 1 1 1 1 0 0 1 NA NA NA 1 NA 0 1 0 NA 1 0 1 NA 1 NA 0 1 0 NA NA 0 NA NA NA 1 0 NA 0 0 NA 1 NA NA 1 0
"Scaffold9958_846154" NA NA 1 NA NA NA 2 NA NA 2 2 NA 2 1 NA NA 2 1 2 2 NA NA 1 NA 1 NA 2 2 1 1 NA NA 1 1 2 2 1 NA NA NA 2 NA 2 1 1 1 NA NA NA 2 NA 2 2 NA NA NA NA NA 1 NA 2 NA 1 2 1 2 2 2 1 NA NA NA 1 2 NA 1 NA NA 1 1 NA NA 2 NA 1 NA 2 NA NA 1
"Scaffold9958_848856" 0 1 1 NA 0 NA 0 NA NA 1 NA NA 1 0 NA 1 NA NA NA 0 0 1 NA NA NA 0 NA 1 0 NA NA NA NA NA 1 NA 0 NA NA NA 1 NA 1 1 NA 1 0 NA 1 NA NA 1 0 0 1 1 NA NA 1 NA 0 1 NA 0 1 0 NA 0 1 NA NA 1 0 NA NA NA NA NA 1 1 NA NA 1 0 NA NA 1 NA NA NA
"Scaffold9958_979606" NA 1 0 NA 1 NA 2 NA 0 1 NA 1 NA 1 NA 0 1 0 1 2 2 0 1 NA 1 NA 2 1 NA 1 1 NA 1 NA 1 1 1 NA NA NA 1 NA NA 0 1 0 1 NA 0 1 NA NA NA 1 1 NA NA NA 0 2 2 1 1 2 0 2 1 NA NA 1 2 0 NA 2 NA 1 2 2 0 0 NA NA NA 1 0 NA 1 0 0 1
"Scaffold9958_979722" NA 1 NA NA NA NA 0 1 1 1 NA 0 NA 0 NA 1 1 1 NA 0 0 NA 0 NA NA 0 NA 1 0 0 NA NA NA 0 1 1 0 NA NA NA 1 0 1 1 0 1 0 NA 1 1 1 1 0 NA 1 NA NA NA NA 0 NA 1 NA 0 1 0 NA NA 1 NA 0 1 NA NA NA 0 NA 0 1 NA 0 NA 0 NA NA NA 1 1 1 NA
"Scaffold9958_1029242" 0 NA 2 NA 1 NA NA NA NA 1 NA 1 NA 1 NA 2 1 2 1 0 NA NA NA NA NA 0 NA NA 1 1 NA NA 1 1 1 NA 1 NA NA NA 1 0 1 2 NA 2 NA NA NA NA 1 NA NA 1 NA 2 NA 1 2 0 NA NA NA 0 2 0 NA 0 2 NA 0 2 NA NA NA NA 0 0 NA NA 1 1 0 NA NA 1 1 2 2 NA
"Scaffold9958_1054041" NA 1 2 NA 1 1 0 2 NA 1 NA 1 NA 1 NA NA NA NA 1 0 0 2 1 NA 2 0 0 1 1 NA 1 NA 1 NA 1 1 1 2 NA NA 1 0 NA 2 1 2 1 NA NA 1 NA 1 0 1 1 2 NA NA 2 0 0 1 1 0 NA 0 1 0 2 NA 0 2 1 NA NA 1 0 0 2 2 1 NA NA 1 NA NA 1 2 2 1
"Scaffold9958_1223690" NA NA 0 NA 1 NA NA 0 NA NA NA NA NA 1 1 0 1 0 1 NA NA 0 1 NA 1 2 NA 1 NA 1 1 NA NA NA NA 1 1 NA NA 1 NA 2 NA 0 NA 0 1 NA NA 1 1 1 2 1 NA 0 NA NA NA 2 NA 1 1 2 0 2 NA 2 0 NA 2 0 NA 2 0 1 2 NA 0 NA NA NA 2 1 NA NA 1 0 0 1
"Scaffold9958_1316504" NA NA 1 NA 0 NA NA NA NA NA NA 0 NA 0 NA 1 1 1 NA NA NA 1 0 NA 0 0 0 NA 0 0 NA NA 0 NA NA NA 0 NA NA NA 1 0 NA NA 0 NA 0 NA NA 1 1 NA 0 0 1 NA NA NA 1 0 0 1 NA NA NA 0 1 0 1 NA 0 1 NA NA NA NA NA NA 1 NA 0 NA NA NA 1 NA NA 1 1 NA
"Scaffold9958_1385294" NA 1 1 NA 0 NA 0 1 1 NA NA NA NA 0 0 1 NA 1 NA NA 0 NA 0 NA 0 0 0 NA 0 NA NA NA 0 0 1 NA 0 1 NA NA 1 0 1 1 NA 1 0 NA 1 1 NA 1 0 NA 1 NA NA NA NA 0 0 NA 0 0 1 0 1 0 NA NA NA 1 0 NA 1 NA 0 NA NA 1 NA NA NA NA 1 NA 0 1 1 NA
"Scaffold9958_1597001" NA 2 1 NA NA NA 2 1 1 2 2 1 NA 1 1 1 2 1 2 2 2 1 1 1 NA NA NA 2 1 1 1 NA 1 NA NA 2 1 NA NA NA NA 2 2 NA 1 1 1 2 1 2 2 2 2 1 2 1 NA NA 1 2 2 2 1 2 1 2 2 2 1 NA 2 1 NA NA NA 1 2 NA 1 1 1 NA 2 1 NA 2 2 1 1 1
"Scaffold9958_1683461" NA NA 2 NA 1 NA NA NA 2 1 0 NA NA 1 1 NA NA 2 NA 0 0 2 1 NA 1 NA 0 NA 1 1 1 NA 1 NA NA NA 1 2 NA 1 1 0 1 NA NA 2 1 0 2 1 NA NA 0 NA NA NA NA NA 2 0 NA NA 1 0 2 0 NA NA NA NA 0 2 1 0 NA 1 0 0 NA NA NA NA 0 1 NA NA 1 NA 2 1
"Scaffold9958_1683483" NA NA 1 NA 0 1 NA 1 1 1 0 NA 1 0 0 NA 1 1 1 0 0 1 0 NA 0 NA 0 NA 0 0 0 NA 0 NA NA NA 0 1 NA 0 1 0 1 1 NA 1 0 0 1 1 NA 1 0 NA NA NA NA NA 1 0 0 NA 0 0 1 0 NA 0 NA NA 0 1 0 0 NA 0 0 0 NA NA 0 NA 0 0 NA NA 1 NA 1 0
"Scaffold9958_1683490" NA NA 1 NA 1 0 NA 1 1 0 0 NA 0 1 1 NA 0 1 0 0 0 1 1 NA 1 NA 0 NA 1 1 1 NA 1 NA NA NA 1 1 NA 1 0 0 0 1 NA 1 1 0 1 0 NA 0 0 1 0 NA NA NA 1 0 NA NA 1 0 1 0 0 0 NA NA 0 1 1 0 NA 1 0 0 NA NA 1 NA 0 1 NA NA 0 NA 1 1
"Scaffold9958_1737477" NA 0 NA NA 1 NA 0 NA NA NA 0 1 NA NA NA NA NA 1 0 0 NA 1 1 NA NA NA 0 0 1 1 1 0 1 NA 0 NA 1 NA NA NA 0 0 0 1 1 1 1 0 1 0 NA NA 0 NA NA NA NA 0 1 NA NA 0 NA NA 1 NA 0 NA 1 NA NA 1 1 NA 1 NA 0 0 NA 1 1 NA 0 NA 1 NA 0 NA 1 1
"Scaffold9959_75023" NA NA 0 NA 1 NA 1 0 NA 1 NA 0 NA 0 NA 1 1 NA 1 0 NA 1 1 NA NA 1 NA NA 1 NA NA NA NA NA 0 0 0 1 NA NA 0 NA 1 NA 1 1 0 1 0 1 0 NA 0 NA NA 0 NA 0 1 NA 0 1 0 0 NA 1 NA NA NA NA NA 1 NA NA NA NA 0 NA 0 NA NA NA NA NA NA NA NA NA NA 1
"Scaffold9959_75035" NA NA 0 NA 1 NA 0 1 NA 0 NA 1 NA 1 NA 1 1 NA 0 0 NA 1 1 NA NA 1 NA NA 0 0 NA NA NA NA 0 1 0 0 NA NA 1 NA 1 NA 1 0 0 0 0 1 1 NA 1 NA NA 0 NA 1 1 NA 1 0 1 0 NA 0 NA NA NA NA NA 0 NA NA NA NA 0 NA 1 NA NA NA NA NA NA NA NA NA NA 1
"Scaffold9959_75042" NA NA 0 NA 2 NA 1 1 NA 1 NA 1 NA 1 NA 2 2 NA 1 0 1 2 2 NA NA 2 NA NA 1 NA NA NA NA NA 0 1 0 1 NA NA 1 NA 2 NA 2 1 0 1 0 2 1 NA 1 NA NA 0 NA 1 2 NA 1 1 1 0 0 1 NA 1 0 NA NA 1 NA NA NA NA 0 NA 1 NA NA NA NA NA NA NA NA NA NA 2
"Scaffold9959_108681" 1 NA NA NA 1 NA 0 2 NA 0 NA 2 NA 2 NA 1 NA NA 0 NA NA 1 NA NA NA 1 0 0 0 NA NA NA NA NA 1 NA 1 NA NA NA 2 0 1 0 1 0 NA 0 NA 1 2 0 NA NA NA 1 NA NA 1 2 NA 0 NA NA 1 0 0 NA 1 NA 1 0 NA NA NA 1 1 NA NA NA NA NA 0 0 NA NA 2 NA 2 NA
"Scaffold9959_314382" 1 2 NA NA NA NA NA NA NA 1 NA NA 1 2 NA NA 1 2 NA NA 2 1 1 NA 2 1 NA 1 1 1 NA NA NA NA 2 NA NA 1 NA NA 2 1 1 1 1 1 NA NA 2 1 2 NA 2 2 1 2 2 NA NA NA 2 1 2 NA NA 1 1 2 2 NA NA 1 NA NA NA 2 2 NA 2 NA 2 NA 1 NA NA NA 2 NA 2 1
"Scaffold9959_376267" NA NA 2 NA 1 NA 1 2 NA 1 NA NA 1 2 NA 1 1 NA 1 2 NA 1 1 NA NA 1 1 1 1 2 NA NA 1 NA NA 2 NA 1 NA 1 2 1 NA 1 NA 1 1 NA NA 1 NA 1 2 2 NA NA NA 2 1 NA 2 1 NA 2 NA 1 NA 2 2 NA 2 1 NA NA NA 2 NA NA 2 2 2 NA 1 1 NA 2 NA 1 2 NA
"Scaffold9959_732482" NA 0 0 NA NA NA 1 NA NA 1 1 0 NA 0 NA NA 1 0 1 0 0 1 NA NA 0 1 1 NA 1 NA 0 NA 1 0 0 0 0 NA NA NA 0 1 1 1 NA 1 1 1 0 1 0 NA NA 0 1 0 NA 0 1 NA 0 1 0 NA NA 1 1 0 0 0 0 1 0 0 NA NA NA 0 0 NA NA NA 1 NA 1 NA 0 NA 0 1
"Scaffold9959_794048" NA NA 2 NA 1 NA NA NA 1 2 1 NA 2 1 2 NA 1 2 2 NA 1 1 1 NA 2 NA 2 2 2 2 NA NA 1 1 2 NA 2 2 NA NA NA 2 1 2 1 2 2 2 NA 1 1 2 1 2 1 2 NA NA 1 NA 1 NA 1 NA 2 2 NA 1 2 2 2 2 1 NA NA 2 2 2 1 NA 2 1 2 NA NA 1 2 2 1 1
"Scaffold9959_981929" NA NA 1 NA NA NA NA 0 NA 1 NA 0 NA 0 NA NA NA NA 1 1 0 0 NA NA 1 0 NA NA 1 NA 0 0 NA 0 NA NA 1 NA NA NA 0 1 0 1 0 1 1 NA 1 0 NA 1 NA NA NA NA NA 0 NA NA NA 1 0 NA 1 1 NA 0 1 1 1 1 NA NA NA NA 1 1 0 NA NA NA NA NA NA NA 0 NA 0 0
"Scaffold9959_1065349" NA NA NA NA 0 NA NA NA NA 0 0 1 NA 1 NA NA NA 1 0 NA NA 0 NA NA 1 NA 0 0 0 NA 1 NA NA 1 1 NA 1 NA NA NA 1 NA 0 NA NA 0 NA 0 NA 0 1 0 NA 1 NA 1 NA NA 0 1 1 NA 1 NA 1 0 0 1 1 NA 1 NA 1 NA NA 1 1 NA NA NA NA NA 0 NA NA NA NA NA 1 0
"Scaffold9959_1163886" NA 1 2 NA 0 NA 1 NA NA NA 0 1 1 NA NA 0 0 2 1 2 1 0 0 0 NA 0 1 NA 1 1 NA 0 0 1 2 1 2 1 NA NA 1 1 0 1 NA 1 1 NA NA 0 1 1 NA 2 0 NA NA 1 0 1 NA 1 NA NA 2 1 1 1 NA NA 2 1 1 1 NA 2 2 NA 1 2 2 NA 1 1 1 NA 1 NA 1 NA
"Scaffold9959_1805501" 0 NA 1 NA NA NA 0 NA NA 0 NA 1 NA 1 NA 0 0 1 0 NA NA 0 NA NA 1 0 0 NA 0 0 NA NA NA NA 1 NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 0 NA 1 0 NA NA NA 0 0 1 NA 1 NA NA 0 NA 1 1 NA 1 0 NA 1 NA 1 1 NA 1 NA NA 1 0 NA 0 NA 1 0 1 0
"Scaffold9960_17522" NA NA 1 NA 0 NA 0 NA NA 0 0 0 NA 1 NA 0 NA 1 NA NA 0 0 1 NA NA NA NA 1 NA 0 1 NA 0 NA 1 1 1 NA NA NA 1 1 NA 0 NA 0 0 NA 0 0 1 NA NA NA NA 0 NA 1 0 NA 0 1 0 1 0 1 1 NA 1 1 1 0 1 NA NA 1 0 1 0 NA NA NA 0 NA NA 1 0 1 0 0
"Scaffold9960_87863" NA 1 1 NA 2 2 NA NA NA 2 NA 2 NA 1 2 2 2 NA NA NA 2 2 1 NA 1 1 1 1 1 2 NA NA 2 NA NA NA 1 2 NA NA NA NA 2 2 NA 2 2 NA 2 2 1 2 NA NA 2 2 NA 1 2 NA NA NA NA NA 2 NA 1 1 1 NA NA 2 1 NA NA NA 2 NA 2 NA 1 NA 2 2 NA NA 2 NA 2 2
"Scaffold9960_94075" 2 NA 1 NA 2 NA NA 2 1 2 2 2 NA NA 2 2 2 1 2 NA 2 2 NA NA 1 NA NA 1 1 2 1 NA NA NA 1 1 1 2 2 1 1 1 2 NA 1 2 NA 2 NA 2 1 2 NA NA NA 2 1 1 2 NA NA NA 2 1 2 1 1 1 1 NA 1 2 1 1 NA NA 2 1 NA 2 1 NA 2 2 NA NA 2 1 NA 2
"Scaffold9960_121662" NA NA NA NA 2 NA 2 NA NA 2 2 2 NA NA NA NA NA NA 2 2 2 NA 1 NA 1 1 1 1 1 NA 1 NA NA NA 1 NA 1 2 NA NA NA 1 2 2 NA 2 NA NA 2 2 1 2 NA 2 2 NA NA NA 2 2 2 1 NA 1 2 1 NA NA 1 1 1 2 NA NA 1 1 NA NA 2 NA 1 NA 2 NA NA NA 2 1 2 NA
"Scaffold9960_150624" NA 1 NA NA 0 0 NA NA 1 0 NA 1 NA 1 0 0 0 1 0 0 NA 0 1 NA 1 1 1 NA 1 0 1 NA NA 1 1 NA 1 NA NA NA 1 1 0 0 1 0 0 0 0 0 1 NA NA 0 NA 0 NA NA 0 0 0 1 0 1 0 1 NA 1 1 NA NA 0 NA NA NA NA 0 1 0 NA 1 NA 0 0 NA NA 0 1 0 NA
"Scaffold9960_212591" NA 0 0 NA 1 NA 1 NA NA 1 1 1 NA 0 1 1 1 0 NA 1 NA 1 0 0 0 0 NA 0 NA NA NA NA 1 NA 0 NA 0 NA NA 0 NA 0 1 NA 0 1 1 NA 1 1 0 1 NA 1 NA NA NA NA NA 1 1 0 NA 0 1 0 0 NA 0 NA NA 1 NA NA NA 0 1 NA 1 NA 0 NA 1 1 NA NA 1 0 1 1
"Scaffold9960_430929" 0 NA 1 NA 0 NA 0 NA NA NA NA 0 NA 1 NA NA 0 1 0 0 0 0 NA NA 1 1 1 1 1 NA NA 0 NA 1 NA 1 NA NA NA NA 1 NA NA 0 NA 0 0 0 0 0 1 0 1 0 0 NA NA 1 0 0 NA NA 0 NA 0 1 NA 1 1 1 1 0 1 NA NA 1 0 NA 0 0 NA NA 0 0 1 NA 0 1 0 0
"Scaffold9960_649388" 0 NA 0 NA NA NA NA NA NA 0 NA 1 NA 1 NA 0 NA 1 1 1 1 1 1 NA NA 0 NA 0 1 0 1 NA 1 NA NA 0 0 NA NA NA 0 NA NA 1 0 1 1 1 0 0 0 1 NA 1 0 1 NA NA 0 0 1 NA 0 0 1 1 NA 0 1 1 NA 0 1 NA 0 1 0 1 0 1 0 NA NA NA 0 NA 0 NA 1 0
"Scaffold9960_770435" NA 1 NA NA 0 NA NA 0 NA 0 0 NA NA 1 NA 0 0 NA NA NA NA NA NA NA 1 NA NA NA 1 NA 1 NA NA NA 1 NA 1 NA NA NA 1 NA NA 0 1 0 0 0 0 0 1 NA 1 NA NA NA NA NA 0 NA 0 NA 0 NA NA NA 1 1 1 1 1 0 NA 1 NA 1 0 1 0 NA 1 1 0 0 1 NA 0 NA 0 0
